pair_id,iso3_i,iso3_j,contig,col45,col_dep_ever,sibling_ever,comlang_ethno,comlang_off,col_dep_end_conflict,comcol,col_dep_end_year,cepii_first_panel_year,cepii_last_panel_year,dist,dist_max_spread
MRT__SOM,MRT,SOM,0.0,0.0,0,0.0,0.0,1.0,,0.0,,1948,2021,6918.0,0.0
MRT__SSD,MRT,SSD,0.0,0.0,0,0.0,0.0,1.0,,0.0,,1948,2021,5373.0,0.0
MRT__STP,MRT,STP,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3166.0,0.0
MRT__SUR,MRT,SUR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4465.0,0.0
MRT__SWZ,MRT,SWZ,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7076.0,0.0
MRT__SYC,MRT,SYC,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,8226.0,0.0
MRT__SYR,MRT,SYR,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,5507.0,106.0
MRT__TCD,MRT,TCD,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,3395.0,0.0
MRT__TGO,MRT,TGO,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,2288.0,0.0
MRT__THA,MRT,THA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12223.0,0.0
MRT__TJK,MRT,TJK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8335.0,0.0
MRT__TKM,MRT,TKM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7445.0,0.0
MRT__TLS,MRT,TLS,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,15746.0,0.0
MRT__TON,MRT,TON,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,17829.0,0.0
MRT__TTO,MRT,TTO,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4967.0,0.0
MRT__TUN,MRT,TUN,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,3295.0,0.0
MRT__TUR,MRT,TUR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4967.0,0.0
MRT__TUV,MRT,TUV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,18072.0,0.0
MRT__TWN,MRT,TWN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13387.0,4.0
MRT__TZA,MRT,TZA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6664.0,0.0
MRT__UGA,MRT,UGA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5661.0,0.0
MRT__URY,MRT,URY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7236.0,0.0
MRT__USA,MRT,USA,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,6040.0,0.0
MRT__UZB,MRT,UZB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8313.0,0.0
MRT__VCT,MRT,VCT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4871.0,0.0
MRT__VEN,MRT,VEN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5540.0,0.0
MRT__VNM,MRT,VNM,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,12968.0,0.0
MRT__VUT,MRT,VUT,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,19577.0,0.0
MRT__WSM,MRT,WSM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,17402.0,0.0
MRT__YEM,MRT,YEM,0.0,0.0,0,0.0,0.0,1.0,,0.0,,1948,2021,6338.5,119.0
MRT__ZAF,MRT,ZAF,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6823.5,17.0
MRT__ZMB,MRT,ZMB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6020.5,171.0
MRT__ZWE,MRT,ZWE,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6503.0,0.0
MUS__MWI,MUS,MWI,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,2521.0,184.0
MUS__MYS,MUS,MYS,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,5527.0,112.0
MUS__NAM,MUS,NAM,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,4188.0,0.0
MUS__NER,MUS,NER,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,7116.0,0.0
MUS__NGA,MUS,NGA,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,6611.0,0.0
MUS__NIC,MUS,NIC,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,16064.0,0.0
MUS__NLD,MUS,NLD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9502.0,12.0
MUS__NPL,MUS,NPL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6085.0,0.0
MUS__NRU,MUS,NRU,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,12020.0,0.0
MUS__NZL,MUS,NZL,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,10903.0,0.0
MUS__OMN,MUS,OMN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4844.0,0.0
MUS__PAK,MUS,PAK,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,5093.0,0.0
MUS__PAN,MUS,PAN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,15255.0,0.0
MUS__PER,MUS,PER,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13902.0,0.0
MUS__PHL,MUS,PHL,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,7939.0,0.0
MUS__PLW,MUS,PLW,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,8961.5,21.0
MUS__PNG,MUS,PNG,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,9626.0,0.0
MUS__PRK,MUS,PRK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9657.0,0.0
MUS__PRT,MUS,PRT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9517.0,0.0
MUS__PRY,MUS,PRY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11393.0,0.0
MUS__QAT,MUS,QAT,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,5069.5,3.0
MUS__RWA,MUS,RWA,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,3600.0,0.0
MUS__SAU,MUS,SAU,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5042.0,112.0
MUS__SDN,MUS,SDN,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,4803.0,0.0
MUS__SEN,MUS,SEN,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,9059.0,0.0
MUS__SGP,MUS,SGP,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,5583.0,0.0
MUS__SLB,MUS,SLB,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,10936.0,0.0
MUS__SLE,MUS,SLE,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,8363.0,0.0
MUS__SLV,MUS,SLV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,16419.0,0.0
MUS__SOM,MUS,SOM,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,2792.0,0.0
MUS__SSD,MUS,SSD,0.0,0.0,0,0.0,0.0,0.0,,1.0,,1948,2021,3961.0,0.0
MUS__STP,MUS,STP,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5976.0,0.0
MUS__SUR,MUS,SUR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12606.0,0.0
MUS__SWZ,MUS,SWZ,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,2777.0,0.0
MUS__SYC,MUS,SYC,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,1734.0,0.0
MUS__SYR,MUS,SYR,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,6474.5,245.0
MUS__TCD,MUS,TCD,0.0,0.0,0,1.0,0.0,1.0,,0.0,,1948,2021,5862.0,0.0
MUS__TGO,MUS,TGO,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,6809.0,0.0
MUS__THA,MUS,THA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6019.0,0.0
MUS__TJK,MUS,TJK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6603.0,0.0
MUS__TKM,MUS,TKM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6433.0,0.0
MUS__TLS,MUS,TLS,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7408.0,0.0
MUS__TON,MUS,TON,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,12690.0,0.0
MUS__TTO,MUS,TTO,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,13437.0,0.0
MUS__TUN,MUS,TUN,0.0,0.0,0,1.0,0.0,1.0,,0.0,,1948,2021,8029.0,0.0
MUS__TUR,MUS,TUR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7388.0,0.0
MUS__TUV,MUS,TUV,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,12903.0,0.0
MUS__TWN,MUS,TWN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8541.0,10.0
MUS__TZA,MUS,TZA,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,2460.0,0.0
MUS__UGA,MUS,UGA,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,3537.0,0.0
MUS__URY,MUS,URY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10743.0,0.0
MUS__USA,MUS,USA,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,14917.0,0.0
MUS__UZB,MUS,UZB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6907.0,0.0
MUS__VCT,MUS,VCT,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,13485.0,0.0
MUS__VEN,MUS,VEN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13992.0,0.0
MUS__VNM,MUS,VNM,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,6379.0,0.0
MUS__VUT,MUS,VUT,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,11390.0,0.0
MUS__WSM,MUS,WSM,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,13452.0,0.0
MUS__YEM,MUS,YEM,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,4185.5,7.0
MUS__ZAF,MUS,ZAF,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,3608.5,1053.0
MUS__ZMB,MUS,ZMB,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,3182.5,89.0
MUS__ZWE,MUS,ZWE,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,2794.0,0.0
MWI__MYS,MWI,MYS,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,7712.5,167.0
MWI__NAM,MWI,NAM,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,2015.5,23.0
MWI__NER,MWI,NER,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4744.5,229.0
MWI__NGA,MWI,NGA,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,4164.0,236.0
MWI__NIC,MWI,NIC,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13620.0,148.0
MWI__NLD,MWI,NLD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7974.0,232.0
MWI__NPL,MWI,NPL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7236.5,31.0
MWI__NRU,MWI,NRU,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,14536.5,177.0
MWI__NZL,MWI,NZL,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,12938.0,240.0
MWI__OMN,MWI,OMN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5007.5,101.0
MWI__PAK,MWI,PAK,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,5654.0,72.0
MWI__PAN,MWI,PAN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,12830.0,142.0
MWI__PER,MWI,PER,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11907.5,63.0
MWI__PHL,MWI,PHL,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,10070.5,75.0
MWI__PLW,MWI,PLW,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,11314.0,134.0
MWI__PNG,MWI,PNG,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,12145.0,182.0
MWI__PRK,MWI,PRK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11154.0,20.0
MWI__PRT,MWI,PRT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7465.0,240.0
MWI__PRY,MWI,PRY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9519.0,34.0
MWI__QAT,MWI,QAT,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,4814.5,137.0
MWI__RWA,MWI,RWA,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,1507.5,233.0
MWI__SAU,MWI,SAU,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4401.0,506.0
MWI__SDN,MWI,SDN,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,3372.5,209.0
MWI__SEN,MWI,SEN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6576.5,209.0
MWI__SGP,MWI,SGP,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,7849.5,107.0
MWI__SLB,MWI,SLB,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,13450.0,194.0
MWI__SLE,MWI,SLE,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,5856.5,199.0
MWI__SLV,MWI,SLV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13962.0,152.0
MWI__SOM,MWI,SOM,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,2229.0,94.0
MWI__SSD,MWI,SSD,0.0,0.0,0,0.0,0.0,0.0,,1.0,,1948,2021,2095.0,0.0
MWI__STP,MWI,STP,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3480.0,208.0
MWI__SUR,MWI,SUR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10136.5,151.0
MWI__SWZ,MWI,SWZ,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,1314.0,162.0
MWI__SYC,MWI,SYC,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,2573.0,38.0
MWI__SYR,MWI,SYR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5510.5,499.0
MWI__TCD,MWI,TCD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3668.5,239.0
MWI__TGO,MWI,TGO,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4337.5,215.0
MWI__THA,MWI,THA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7940.0,54.0
MWI__TJK,MWI,TJK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6914.0,108.0
MWI__TKM,MWI,TKM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6362.5,135.0
MWI__TLS,MWI,TLS,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9901.0,160.0
MWI__TON,MWI,TON,0.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,14885.5,239.0
MWI__TTO,MWI,TTO,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,10944.5,161.0
MWI__TUN,MWI,TUN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6261.5,237.0
MWI__TUR,MWI,TUR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6213.0,212.0
MWI__TUV,MWI,TUV,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,15359.0,218.0
MWI__TWN,MWI,TWN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10415.0,34.0
MWI__TZA,MWI,TZA,1.0,0.0,0,1.0,0.0,1.0,,1.0,,1948,2021,1043.5,103.0
MWI__UGA,MWI,UGA,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,1693.0,216.0
MWI__URY,MWI,URY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9132.5,3.0
MWI__USA,MWI,USA,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,12620.5,227.0
MWI__UZB,MWI,UZB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7176.0,114.0
MWI__VCT,MWI,VCT,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,10978.0,168.0
MWI__VEN,MWI,VEN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11511.5,157.0
MWI__VNM,MWI,VNM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8459.0,74.0
MWI__VUT,MWI,VUT,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,13814.0,222.0
MWI__WSM,MWI,WSM,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,15730.5,237.0
MWI__YEM,MWI,YEM,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,3514.5,149.0
MWI__ZAF,MWI,ZAF,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,1985.0,1248.0
MWI__ZMB,MWI,ZMB,1.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,710.0,190.0
MWI__ZWE,MWI,ZWE,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,498.0,40.0
MYS__NAM,MYS,NAM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9666.5,143.0
MYS__NER,MYS,NER,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11112.5,283.0
MYS__NGA,MYS,NGA,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,11026.5,263.0
MYS__NIC,MYS,NIC,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,18132.5,51.0
MYS__NLD,MYS,NLD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10366.5,343.0
MYS__NPL,MYS,NPL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,3377.5,301.0
MYS__NRU,MYS,NRU,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,7145.5,247.0
MYS__NZL,MYS,NZL,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,8569.0,316.0
MYS__OMN,MYS,OMN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5311.5,311.0
MYS__PAK,MYS,PAK,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,4578.5,315.0
MYS__PAN,MYS,PAN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,18732.5,155.0
MYS__PER,MYS,PER,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,18910.5,199.0
MYS__PHL,MYS,PHL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2430.0,78.0
MYS__PLW,MYS,PLW,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,3572.0,218.0
MYS__PNG,MYS,PNG,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,5091.0,286.0
MYS__PRK,MYS,PRK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4700.0,74.0
MYS__PRT,MYS,PRT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11737.0,316.0
MYS__PRY,MYS,PRY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,16705.5,17.0
MYS__QAT,MYS,QAT,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,6050.0,310.0
MYS__RWA,MYS,RWA,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8105.5,231.0
MYS__SAU,MYS,SAU,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6815.0,932.0
MYS__SDN,MYS,SDN,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,7833.0,286.0
MYS__SEN,MYS,SEN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13187.0,292.0
MYS__SGP,MYS,SGP,0.0,0.0,0,1.0,1.0,1.0,,1.0,,1948,2021,316.0,0.0
MYS__SLB,MYS,SLB,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,6470.5,279.0
MYS__SLE,MYS,SLE,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,12836.0,274.0
MYS__SLV,MYS,SLV,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,17811.0,26.0
MYS__SOM,MYS,SOM,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,6388.0,244.0
MYS__SSD,MYS,SSD,0.0,0.0,0,0.0,0.0,0.0,,1.0,,1948,2021,7784.0,0.0
MYS__STP,MYS,STP,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10689.5,243.0
MYS__SUR,MYS,SUR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,17422.5,297.0
MYS__SWZ,MYS,SWZ,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,8302.5,117.0
MYS__SYC,MYS,SYC,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,5318.5,209.0
MYS__SYR,MYS,SYR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7697.5,327.0
MYS__TCD,MYS,TCD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9719.0,278.0
MYS__TGO,MYS,TGO,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11269.5,263.0
MYS__THA,MYS,THA,1.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,1300.0,246.0
MYS__TJK,MYS,TJK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5148.0,0.0
MYS__TKM,MYS,TKM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5849.0,0.0
MYS__TLS,MYS,TLS,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,2950.0,0.0
MYS__TON,MYS,TON,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,9278.5,299.0
MYS__TTO,MYS,TTO,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,17774.0,316.0
MYS__TUN,MYS,TUN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,10098.5,315.0
MYS__TUR,MYS,TUR,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8495.0,316.0
MYS__TUV,MYS,TUV,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,8563.0,270.0
MYS__TWN,MYS,TWN,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,3231.0,28.0
MYS__TZA,MYS,TZA,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,7125.5,207.0
MYS__UGA,MYS,UGA,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,7813.5,239.0
MYS__URY,MYS,URY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,15790.0,66.0
MYS__USA,MYS,USA,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,15237.5,219.0
MYS__UZB,MYS,UZB,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,5326.0,0.0
MYS__VCT,MYS,VCT,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,17567.5,315.0
MYS__VEN,MYS,VEN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,18203.0,310.0
MYS__VNM,MYS,VNM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,1048.5,87.0
MYS__VUT,MYS,VUT,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,7514.5,297.0
MYS__WSM,MYS,WSM,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9586.5,283.0
MYS__YEM,MYS,YEM,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,6646.0,416.0
MYS__ZAF,MYS,ZAF,0.0,0.0,0,1.0,0.0,0.0,,0.0,,1948,2021,9065.5,1041.0
MYS__ZMB,MYS,ZMB,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,8415.0,158.0
MYS__ZWE,MYS,ZWE,0.0,0.0,0,1.0,0.0,0.0,,1.0,,1948,2021,8162.0,160.0
NAM__NER,NAM,NER,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,4312.0,0.0
NAM__NGA,NAM,NGA,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,3575.0,72.0
NAM__NIC,NAM,NIC,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11881.0,0.0
NAM__NLD,NAM,NLD,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,8363.5,43.0
NAM__NPL,NAM,NPL,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9201.0,0.0
NAM__NRU,NAM,NRU,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,15873.0,0.0
NAM__NZL,NAM,NZL,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,13025.0,0.0
NAM__OMN,NAM,OMN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6802.0,0.0
NAM__PAK,NAM,PAK,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,7532.0,0.0
NAM__PAN,NAM,PAN,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,11069.0,0.0
NAM__PER,NAM,PER,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,9923.0,0.0
NAM__PHL,NAM,PHL,0.0,0.0,0,0.0,1.0,1.0,,0.0,,1948,2021,12031.0,0.0
NAM__PLW,NAM,PLW,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,13149.5,21.0
NAM__PNG,NAM,PNG,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,13536.0,0.0
NAM__PRK,NAM,PRK,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,13131.0,0.0
NAM__PRT,NAM,PRT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7314.0,0.0
NAM__PRY,NAM,PRY,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,7509.0,0.0
NAM__QAT,NAM,QAT,0.0,0.0,0,0.0,0.0,0.0,,0.0,,1948,2021,6465.5,5.0
NAM__RWA,NAM,RWA,0.0,0.0,0,1.0,1.0,1.0,,0.0,,1948,2021,2677.0,0.0
